"고유번호","일련번호","도시계획사항 코드","도시계획사항 명칭","결정조서 일련번호","고시 일련번호","라벨","고시일자","위도","경도"
"3163","제2종일반주거지역(7층이하)_00286","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5739046","127.0286951"
"3169","준주거지역_4827","UQA130","준주거지역"," "," ","준주거지역"," ","37.5385556","126.9438201"
"3171","제3종일반주거지역_00187","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.589209","127.042739"
"2683","제1종일반주거지역_4712","UQA121","제1종일반주거지역","100932","11000048","제1종일반주거지역"," ","37.5812664","127.0971332"
"2684","제1종일반주거지역_01264","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.482128","127.0822296"
"2686","제1종일반주거지역_00040","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5795804","127.006723"
"2687","제1종일반주거지역_00784","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5243963","126.8386271"
"2688","제2종일반주거지역(7층이하)_00034","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.4930037","127.1426693"
"2689","제1종일반주거지역_00406","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6829864","127.0567048"
"2692","제2종일반주거지역_01328","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5610753","127.0125589"
"2695","제2종일반주거지역(7층이하)_00901","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.4989753","127.0231205"
"2697","제2종일반주거지역(7층이하)_00540","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.6165793","126.9340048"
"2698","제1종전용주거지역_112","UQA111","제1종전용주거지역"," "," ","제1종전용주거지역"," ","37.5517409","127.0894754"
"2699","제3종일반주거지역_00385","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.6013907","126.9261068"
"2701","제1종일반주거지역_00502","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6504913","127.0633235"
"2702","제1종일반주거지역_01251","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.49399","127.0322983"
"2662","제2종일반주거지역(7층이하)_00147","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.559872","127.0240063"
"2664","제1종일반주거지역_01099","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.4740694","126.9153645"
"2665","제2종일반주거지역_00984","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5026942","126.9205272"
"2668","제2종일반주거지역_00889","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.4906741","126.8865484"
"2670","제1종일반주거지역_01084","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.4651237","126.9270978"
"2824","제3종일반주거지역_UQA12320051222114","UQA123","제3종일반주거지역","UQA12320051222114","7712","제3종일반주거지역"," ","37.5051822","127.1152534"
"2826","준주거지역_39952","UQA130","준주거지역","39952","2396","준주거지역"," ","37.6771696","127.0552476"
"2829","준주거지역_UQA13020091109008","UQA130","준주거지역","UQA13020091109008","58018893","준주거지역"," ","37.5584059","126.9567981"
"2830","제2종일반주거지역_01315","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5279747","127.1323717"
"2832","자연녹지지역_00097","UQA430","자연녹지지역"," "," ","자연녹지지역"," ","37.5360177","126.8272228"
"2839","제2종일반주거지역_01518","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5739175","127.0156659"
"2840","제1종일반주거지역_00474","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6404436","127.075446"
"2841","제1종일반주거지역_00574","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6197126","126.935115"
"2843","제1종일반주거지역_00997","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5034222","126.8993666"
"2844","제2종일반주거지역_00764","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5702452","126.8942603"
"2971","준주거지역_4830","UQA130","준주거지역"," "," ","준주거지역"," ","37.5448728","126.9479162"
"2972","제2종일반주거지역(7층이하)_00841","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5011264","126.9457144"
"2973","준주거지역_4308","UQA130","준주거지역"," "," ","준주거지역"," ","37.5883449","127.0170443"
"2975","준주거지역_32272","UQA130","준주거지역","32272","4256","준주거지역","19961118","37.6195729","127.0202968"
"2981","제1종일반주거지역_00512","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6723916","127.0593682"
"2982","제1종전용주거지역_95","UQA111","제1종전용주거지역"," "," ","제1종전용주거지역"," ","37.487612","127.0196186"
"3172","제2종일반주거지역_01225","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.4723585","127.0523159"
"3173","제2종일반주거지역_01512","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5758942","126.9720361"
"3175","제1종일반주거지역_00345","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6792098","127.0381185"
"2672","제2종일반주거지역(7층이하)_00514","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.6070363","126.9182497"
"2673","제2종일반주거지역(7층이하)_00549","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5784028","126.9132574"
"2674","제1종일반주거지역_2010-63_단국대이전부지","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.537988","127.0099368"
"2675","준주거지역_4524","UQA130","준주거지역","105037","12000504","준주거지역"," ","37.6148195","127.029671"
"2676","제2종일반주거지역(7층이하)_00209","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.564142","127.0404056"
"2681","제2종일반주거지역(7층이하)_01009","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.6002553","126.9445407"
"2685","제2종일반주거지역_00258","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5767833","127.0353684"
"2690","제1종일반주거지역_UQA12120091208005","UQA121","제1종일반주거지역","UQA12120091208005","58012213","제1종일반주거지역"," ","37.551699","126.9129044"
"2691","제3종일반주거지역_00442","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5607152","126.9265496"
"2848","제2종일반주거지역(7층이하)_00061","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.528196","127.1408923"
"2850","제2종일반주거지역_00151","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5486432","127.0620384"
"2851","제1종일반주거지역_01160","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.4904148","126.9868786"
"2855","제3종일반주거지역_UQA12320100608405","UQA123","제3종일반주거지역","UQA12320100608405","58022672","제3종일반주거지역","20100507","37.6172939","127.0204927"
"2856","제1종일반주거지역_01156","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.4806086","126.9850412"
"2862","제3종일반주거지역_00461","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.534461","126.8816183"
"2864","제2종일반주거지역_01477","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5057988","126.9358972"
"2866","제2종일반주거지역_2011010800002","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.5498884","127.1571784"
"2868","제1종일반주거지역_00093","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5335097","126.9521088"
"2870","제2종일반주거지역_00436","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6502852","127.0289406"
"2874","제2종일반주거지역_00447","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6539408","127.0136178"
"2875","제3종일반주거지역_00524","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5003865","126.8481754"
"2877","제1종일반주거지역_00056","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.576992","126.9626986"
"2879","제1종일반주거지역_00661","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.573741","126.9011393"
"2984","제2종일반주거지역_01048","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.4749073","126.9544788"
"2990","제1종일반주거지역_00773","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.520006","126.8420544"
"2995","제3종일반주거지역_00300","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.6167838","127.0279274"
"2998","제2종일반주거지역_00528","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6730487","127.0596279"
"2999","제2종일반주거지역_00580","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6119713","126.9371827"
"3000","제2종일반주거지역_00561","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.6074789","126.9257279"
"3007","제2종일반주거지역(7층이하)_00744","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5490331","126.8463812"
"3008","제3종일반주거지역_00381","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.6060664","126.9213937"
"3010","제2종일반주거지역(7층이하)_00578","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5672551","126.9635328"
"3011","제3종일반주거지역_00176","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5735342","127.0411349"
"3014","제1종일반주거지역_00478","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6450379","127.0762638"
"3015","제3종일반주거지역_00520","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5008527","126.8846765"
"3017","제1종일반주거지역_00039","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.6061578","126.9706647"
"3019","제1종일반주거지역_UQA12120110112627","UQA121","제1종일반주거지역","UQA12120110112627","58026212","제1종일반주거지역","20110113","37.5368532","127.0643985"
"3176","제2종일반주거지역(7층이하)_00003","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.511501","127.116628"
"3183","제3종일반주거지역_00448","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5447214","126.9288962"
"3185","제2종일반주거지역(7층이하)_00120","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5312847","126.9528787"
"3186","제2종일반주거지역(7층이하)_00105","UQA124","제2종일반주거지역(7층이하)"," "," ","제2종일반주거지역(7층이하)"," ","37.5549848","126.9668161"
"3188","제1종일반주거지역_00126","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5427683","127.0199027"
"3190","제1종일반주거지역_00618","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.5938747","126.9532105"
"3193","제1종일반주거지역_UQA12120110620019","UQA121","제1종일반주거지역","UQA12120110620019","58027372","제1종일반주거지역","20110609","37.5931467","126.9635351"
"3194","제2종일반주거지역_01107","UQA122","제2종일반주거지역"," "," ","제2종일반주거지역"," ","37.4800898","127.0393847"
"3195","제3종일반주거지역_00465","UQA123","제3종일반주거지역"," "," ","제3종일반주거지역"," ","37.5337148","126.8290608"
"3197","제1종일반주거지역_01076","UQA121","제1종일반주거지역"," "," ","제1종일반주거지역"," ","37.4682565","126.9573175"
